reaction,log10_bridging_centrality,log10_betweeness_centrality,clustering_coefficient,log10_degree,cascadeNum,is_essential
OPMEACPS,2.8916734934325845,3.897352134344313,0.22115384615384615,1.1760912590556813,4,1
ORNDC,3.5802204947757983,3.5703921751119303,0.1,0.6989700043360189,0,0
ORPT,2.4253117288724244,3.8824299324953655,0.11851851851851852,1.2304489213782739,1,1
OXAMTC,2.793861874370915,3.049134379474221,0.3333333333333333,0.6020599913279624,0,0
OXCDC,0,0,0,0.3010299956639812,0,0
OXCOAHDH,5.245018870737753,3.6429588794097905,0,0.3010299956639812,0,0
OXDHCOAT,2.0937597135098227,3.9132994440621265,0.528088094478136,1.9030899869919435,0,0
P5CD,2.8664496899668346,3.9455050215849785,0.49230769230769234,1.414973347970818,0,0
P5CR,2.830354694320014,3.1494829120767918,0,0.6020599913279624,0,1
PACCOAE,3.653501946962933,3.653501946962933,0,0.3010299956639812,2,0
PACCOAL,2.269512944217916,3.6586790285824486,0.43154761904761907,1.6901960800285136,3,0
PANTS,3.350344948249062,3.5264362073047435,0,0.47712125471966244,1,1
PAPA120,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA140,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA141,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA160,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA161,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA180,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPA181,2.9372670722114127,3.0622058088197126,0,0.6020599913279624,1,0
PAPPT3,3.781199469700298,3.8467339183076534,0.1,0.6989700043360189,0,1
PAPSR,3.1818759469082045,3.56190436627154,0,0.6989700043360189,0,0
PAPSR2,3.2294240421590437,3.6067976939887756,0,0.6989700043360189,0,0
PDE4,3.0903791458490986,3.041392685158225,0.16666666666666666,0.6020599913279624,0,0
PDH,2.45232224006446,4.193203972476055,0.29148489255130067,2.0492180226701815,0,0
PDX5PO2,3.1697880819618285,3.302413647236419,0,0.6989700043360189,0,0
PDX5POi,2.6513925513225476,3.57681063167244,0.045454545454545456,1.0791812460476249,0,0
PDX5PS,3.2829011088081,3.851102832875095,0,0.7781512503836436,0,1
PDXPP,3.1871445454280125,3.0622058088197126,0,0.47712125471966244,1,0
PERD,2.8234492110565537,2.523795744221376,0,0.6020599913279624,0,1
PFK,2.4617244964271103,2.565759560073698,0.6233766233766234,1.1139433523068367,0,0
PFK_2,4.297454099619072,3.042181594515766,0,0.3010299956639812,0,0
PFK_3,2.354490431572546,1.4166383383213905,0.6666666666666666,0.47712125471966244,0,0
PFL,2.4150892350613864,4.369511064543228,0.2717898539816348,2.0644579892269186,0,0
PGAMT,2.4918275162582173,2.0462458731509527,0.25,0.6020599913279624,0,1
PGCD,4.50206141176781,3.3881180594609734,0.3333333333333333,0.6020599913279624,0,0
PGI,2.959604964049147,4.348085324734105,0.345679012345679,1.505149978319906,0,0
PGK,2.974456024199119,3.3924277271280303,0.19230769230769232,0.7781512503836436,0,1
PGL,3.4242229652038882,3.6003142242595696,0,0.47712125471966244,0,0
PGLYCP,0,0,0,0.47712125471966244,0,0
PGM,2.1991166240386795,2.7375807908709566,0.18421052631578946,0.8450980400142568,0,1
PGMT,2.808176332422695,4.104941856161223,0.2901023890784983,1.3979400086720377,0,0
PGPP120,2.9045698220577187,3.2055998177217,0,0.47712125471966244,0,0
PGPP140,2.904584850171495,3.205614845835476,0,0.47712125471966244,0,0
PGPP141,2.97851095314442,3.279540948808401,0,0.47712125471966244,0,0
PGPP160,2.904550499432999,3.20558049509698,0,0.47712125471966244,0,0
PGPP161,2.7747991560142777,3.314711240593396,0,0.6020599913279624,0,0
PGPP180,3.0569878598256137,3.358017855489595,0,0.47712125471966244,0,0
PGPP181,2.8689465498618447,3.4088586344409624,0,0.6020599913279624,0,0
PGSA120,2.855963825616921,3.759747999427366,0.04678362573099415,1.2787536009528289,1,0
PGSA140,2.853510846903447,3.757295020713892,0.04678362573099415,1.2787536009528289,1,0
PGSA141,2.8783457145625917,3.782129888373037,0.04678362573099415,1.2787536009528289,1,0
PGSA160,2.8564242423269155,3.760208416137361,0.04678362573099415,1.2787536009528289,1,0
PGSA161,2.9841108254853914,3.7922856137361114,0.04678362573099415,1.2787536009528289,1,0
PGSA180,2.905870208582744,3.809654382393189,0.04678362573099415,1.2787536009528289,1,0
PGSA181,3.019442336943543,3.8276171251942626,0.04678362573099415,1.2787536009528289,1,0
PHETA1,1.5087916315014616,3.567288600068859,0.5031000885739593,1.8325089127062364,1,1
PHETRS,0,0,0,0,0,0
PMANM,2.9000778477364677,3.225901266739212,0.275,0.8450980400142568,0,0
PMDPHT,3.686720565804366,3.3856905701403845,0,0.3010299956639812,0,1
PMEACPE,4.539308246213091,3.518118947143153,0,0.3010299956639812,0,1
PMPK,2.5000823931513505,3.0741136608790693,0,0.6989700043360189,1,1
PNTK,4.172613875993366,3.5194013622180225,0,0.3010299956639812,0,1
POAACR,3.3647385550553985,3.3647385550553985,0,0.3010299956639812,2,0
POR5,2.774378417279829,5.192104764251841,0.2604289318755256,2.1903316981702914,0,0
POX,3.1802315185549452,3.8361927407584395,0.17027027027027028,1.591064607026499,0,0
PPA2,0,0,0.5,0.7781512503836436,0,0
PPAKr,0,0,0.4166666666666667,0.6020599913279624,0,0
PPBNGS,3.8972971220594967,3.8972971220594967,0,0.3010299956639812,4,1
PPC,3.2451946500908626,3.637127842293513,0.2777777777777778,1.0413926851582251,0,0
PPCDC,3.886456023335748,3.7103647642800666,0,0.3010299956639812,3,1
PPCK,2.587897831633486,3.6875245882584107,0.17407407407407408,1.2304489213782739,0,0
PPCSCT,2.1860735343458924,3.3304268673280686,0.12751677852348994,1.3979400086720377,0,0
PPGPPDP,2.8176382191155884,3.343846475753872,0.3,0.9542425094393249,0,0
PPK2r,0,0,0.5192307692307693,0.9030899869919435,0,0
PPM,3.3383804098024794,4.482309256427607,0.3224489795918367,1.3617278360175928,0,0
PPM2,3.818350039603069,4.417405268790142,0.8,1.0413926851582251,1,0
PPNCL2,3.3237918845418384,4.047701785904992,0.06944444444444445,0.9542425094393249,4,1
PPND,4.3127732735288875,2.774954178455613,0,0.3010299956639812,0,1
PPNDH,4.233392732401553,2.701913815359298,0,0.3010299956639812,0,1
PPPGO,1.8388490907372552,0.9542425094393249,0,0.47712125471966244,0,0
PPPGO3,3.6487927051140017,3.961546679850133,0.20555555555555555,1.146128035678238,0,0
PPPNDO,0,0,0,0,1,0
PPS,2.9256928869938483,4.428339177820085,0.15205327413984462,1.6334684555795864,0,0
PRAGSr,2.388458773683234,3.1642820177153705,0.3034188034188034,1.2041199826559248,0,1
PRAIi,3.709464864508236,3.533373605452555,0,0.3010299956639812,2,1
PRAIS,3.585950385309177,3.7620416443648583,0,0.47712125471966244,1,1
PRAMPC,3.5251744278352715,3.5251744278352715,0,0.3010299956639812,1,1
PRASCSi,3.918596039798431,3.362293539031144,0.2,0.6989700043360189,0,1
PRATPP,3.532117116248804,3.532117116248804,0,0.3010299956639812,2,1
PRFGS,2.960140257568187,4.307522268558598,0.44297082228116713,1.4471580313422192,2,1
PRMICI,4.679486949378128,3.518118947143153,0,0.3010299956639812,0,1
PROD2,2.365257176615063,3.947873461621238,0.56657223796034,1.6720978579357175,0,0
PROTRS,0,0,0,0.3010299956639812,0,0
PRPPS,2.9710059701041693,4.571650355874733,0.16722972972972974,1.3979400086720377,0,0
PSCVT,3.257558237017288,4.23952101186518,0.23846153846153847,1.0791812460476249,1,1
PSD120,0,0,0,0,0,0
PSD140,0,0,0,0,0,0
PSD141,0,0,0,0,0,0
PSD160,0,0,0,0,0,1
PSD161,2.9079166989368024,2.5099766902647644,0,0.3010299956639812,0,1
PSD180,0,0,0,0,0,0
PSD181,3.0095976129548014,2.611657604282764,0,0.3010299956639812,0,0
PSERT,2.4902272461466213,3.8539010692186837,0.5011441647597255,1.7160033436347992,1,0
PSP_L,2.101407098102553,3.3942492507876802,0.22058823529411764,1.2304489213782739,0,0
PSSA120,2.63277838508686,3.748745314082685,0.19696969696969696,1.0791812460476249,1,0
PSSA140,2.630257956544355,3.7462248855401805,0.19696969696969696,1.0791812460476249,1,0
PSSA141,2.633256135191235,3.7492230641870603,0.19696969696969696,1.0791812460476249,1,0
PSSA160,2.633256135191235,3.7492230641870603,0.19696969696969696,1.0791812460476249,1,1
PSSA161,2.922977249460219,3.771825887431672,0.19696969696969696,1.0791812460476249,1,1
PSSA180,2.634738952831464,3.750705881827289,0.19696969696969696,1.0791812460476249,1,0
PSSA181,2.9310590579337394,3.7799076959051927,0.19696969696969696,1.0791812460476249,1,0
PTA2,2.1916867237907454,3.5505561771976035,0.5414012738853503,1.5563025007672873,0,0
PTAr,1.277100903391233,3.1684126532413446,0.5467095702719535,1.99563519459755,0,0
PTPATi,3.8663507366169254,3.705771643739492,0,0.47712125471966244,2,1
PTRCTA,2.1359971899211474,3.75237187183176,0.6092342342342343,1.6334684555795864,1,0
PUNP1,2.719422848175874,4.279059581192728,0.22525597269624573,1.3979400086720377,0,0
PUNP2,2.900351117413071,4.1909386293138935,0.25555555555555554,1.3424226808222062,0,0
PUNP3,2.6764931021930995,3.898917921321029,0.3401360544217687,1.255272505103306,0,0
PUNP4,2.904673342584338,3.9560124385800353,0.3684210526315789,1.2041199826559248,0,0
PUNP5,2.355503296570147,3.6499734438335354,0.2955665024630542,1.3222192947339193,0,0
PUNP6,2.779812361101445,3.8212691345770446,0.3333333333333333,1.255272505103306,0,0
PUNP7,2.8383217416078192,4.023404395401718,0.35714285714285715,1.255272505103306,0,0
PYAM5PO,2.632329266821496,3.592509453430601,0.039473684210526314,1.1139433523068367,0,0
PYDAMK,3.0498258526950877,3.041392685158225,0,0.47712125471966244,0,0
PYDXK,3.0056771328916905,3.041392685158225,0,0.6020599913279624,0,0
PYDXNK,2.6492822201469113,3.041392685158225,0,0.6020599913279624,0,0
PYDXPP,2.9652957958116564,3.0622058088197126,0,0.6989700043360189,1,0
PYK,2.8986897523656747,3.6017184084621503,0.3382352941176471,1.2787536009528289,0,0
PYNP2r,2.836039030630479,4.198690520371897,0.2693877551020408,1.3617278360175928,0,0
PYROX,3.4608978427565478,3.761927838420529,0.43333333333333335,0.7781512503836436,5,0
QMO2,2.5820198243871597,4.379366518538713,0.012779552715654952,1.414973347970818,3,0
QMO3,2.410443972731236,3.5794197933926175,0,1.3010299956639813,0,0
QUINDH,0,0,0.5,0.3010299956639812,0,0
QULNS,2.998205625212268,3.4241743574845493,0.30416666666666664,1.2041199826559248,0,1
R15BPK,2.2771557596601886,3.5405520617278086,0.14102564102564102,1.1139433523068367,0,0
R1PK,3.8161003890200083,3.5472550767274282,0.7142857142857143,0.8450980400142568,1,0
R5PP,2.829142293036047,2.7877496078778217,0.4090909090909091,1,0,0
RBFK,4.235481109202754,4.3448003801926305,0,1,0,1
RBFSa,4.602130989698054,4.505220976689998,0,0.6020599913279624,1,1
RBFSb,4.10321965367603,4.504487605696995,0,0.6989700043360189,0,1
RBK,3.3678569665374867,3.8309092048773086,0.18518518518518517,1.0413926851582251,0,0
RBK_L1,3.6953941082911097,3.042181594515766,0,0.3010299956639812,0,0
RBP4E,3.951177765029509,3.9960298284110767,0.45454545454545453,0.9542425094393249,0,0
REPHACCOAI,3.6482624057480444,3.6482624057480444,0,0.3010299956639812,1,0
RHAT1,3.20223959053471,3.5062750963384164,0.1,0.6989700043360189,0,0
RHCCE,3.447946168728445,4.078730311318302,0.05,0.6989700043360189,2,1
RMI,0,0,0,0,1,0
RMK,4.102879434869378,3.042181594515766,0,0.3010299956639812,0,0
RMPA,2.4697118528467787,3.638158987139397,0.45528455284552843,1.3617278360175928,0,0
RNDR1,2.704999252703774,2.8694465305957473,0.2,0.6020599913279624,0,0
RNDR1b,2.7991390916364787,2.9600940343702593,0.2,0.6020599913279624,0,0
RNDR2,2.9059575730597564,3.6444361186794487,0.20192307692307693,1.1760912590556813,0,0
RNDR2b,2.748168884007582,3.4831550944690814,0.20192307692307693,1.1760912590556813,0,0
RNDR3,3.2339495662288638,3.6414348928071316,0.175,0.8450980400142568,0,0
RNDR3b,3.0082431581167426,3.4122361495368176,0.175,0.8450980400142568,0,0
RNDR4,3.036265166307029,3.6741994142635708,0.11481481481481481,1.2304489213782739,0,0
RNDR4b,2.709442753722932,3.3423793115239646,0.11481481481481481,1.2304489213782739,0,0
RNTR1c2,3.1915658813770493,3.9015557859465346,0.2631578947368421,0.8450980400142568,0,0
RNTR2c2,3.5958838784550724,4.392110659215582,0.16279069767441862,1,0,0
RNTR3c2,3.1890673161475145,4.008201690142068,0.16176470588235295,0.9542425094393249,0,0
RNTR4c2,3.3918704855901978,3.9269739583595364,0.23684210526315788,0.8450980400142568,0,0
RPE,3.300635076955091,4.083813015204793,0.3767123287671233,1.1139433523068367,0,0
RPI,3.396486616413072,4.3836455799426615,0.30743243243243246,1.255272505103306,0,1
RZ5PP,4.3718738912207025,3.89475263650104,0,0.3010299956639812,0,0
S2FE2SR,2.6082126707550364,2.911305826982791,0.15789473684210525,0.8450980400142568,0,0
S2FE2SS,2.454169849371041,3.8664088799160456,0.3670520231213873,1.6989700043360187,0,0
S2FE2SS2,2.4890386645256197,3.704006885494286,0.4041272570937231,1.6901960800285136,0,0
S2FE2ST,2.4348909266336722,2.5136742849009206,0.125,0.6989700043360189,0,0
S4FE4SR,2.1242274918728183,3.137255817099393,0.8434504792332268,1.414973347970818,1,0
S4FE4ST,1.901827147203688,2.3607885734070306,0.03333333333333333,0.7781512503836436,0,0
S7PI,3.5562822765268622,3.732373535582543,0.3333333333333333,0.47712125471966244,4,0
SADH,3.235046628747945,1.9128273340140258,0,0.3010299956639812,0,0
SADT2,2.7471675262274697,3.6754941648990207,0.3125,1.0791812460476249,1,1
SARCOX,0,0,0.13736263736263737,1.146128035678238,0,0
SBTPD,0,0,0.7213114754098361,1.3010299956639813,0,0
SCYSDS,2.8272778251763184,3.775696412064325,0.13725490196078433,1.1760912590556813,0,0
SDPDS,3.0597075162720735,3.385987531978704,0.23333333333333334,0.7781512503836436,0,1
SDPTA,2.011149842555912,3.7727170417246234,0.5035429583702391,1.8325089127062364,1,1
SELCYSS,0,0,0,0.3010299956639812,0,0
SELGTHR,3.3488385653786468,3.5821167767757847,0.25471698113207547,1.0413926851582251,3,0
SELGTHR2,2.6267523961668733,3.4757905356209156,0.3409090909090909,1,2,0
SELGTHR3,2.0236730573893777,3.0675772110581936,0.3,1,1,0
SELNPS,1.1571976425406771,1.1571976425406771,0,0.3010299956639812,0,0
SELR,2.446842348682068,3.6037609278181315,0,1.3010299956639813,0,0
SEPHCHCS,3.3147429149465384,3.3630475945210936,0.6637426900584795,1.2787536009528289,2,0
SERASr,1.797572628990671,3.299074071640203,0.32894736842105265,1.3424226808222062,0,0
SERAT,2.47703523838963,4.841392083543648,0.38818897637795274,2.0755469613925306,0,1
SERD_D,2.1998966607634403,2.8282916985630115,0.4166666666666667,1.2041199826559248,0,0
SERD_L,2.921925150789364,3.6886228867552164,0.2813852813852814,1.3424226808222062,0,0
SERTRS,0,0,0.5714285714285714,0.8450980400142568,0,0
SERTRS2,2.4554686421104464,3.057528633438409,0.42857142857142855,0.9030899869919435,0,0
SFGTHi,2.0342230815729923,3.097997047728314,0.14743589743589744,1.1139433523068367,0,0
SGDS,1.8272908752535015,3.0415009461830307,0.4064039408866995,1.462397997898956,0,0
SGSAD,4.223677006740818,3.0623090045058436,0,0.3010299956639812,1,0
SHCHCS3,2.23829404527615,3.3527611917238307,0.3713235294117647,1.2304489213782739,1,0
SHCHD2,1.866287339084195,0.8450980400142568,0,0.3010299956639812,0,1
SHCHF,0,0,0,1.3222192947339193,0,1
SHK3Dr,3.7438232216037504,3.7438232216037504,0,0.3010299956639812,1,1
SHKK,4.517723594833735,3.739572344450092,0,0.3010299956639812,0,1
SHSL1,3.301064449892163,3.397054816389113,0.19642857142857142,0.9030899869919435,1,1
SOTA,1.9671366784295221,3.573292195158448,0.6382978723404256,1.6232492903979006,2,0
SPMDAT1,2.4435536805163593,3.7690360061727164,0.7042349726775956,1.7403626894942439,0,0
SPMDAT2,2.4435536805163593,3.7690360061727164,0.7042349726775956,1.7403626894942439,0,0
SPMS,3.237946345664114,3.5645304458004836,0,0.8450980400142568,0,0
SPODM,2.7093931576029457,3.2975173709876153,0.08333333333333333,0.9542425094393249,0,0
SSALx,2.981478710859155,2.773679416016416,0.26666666666666666,0.7781512503836436,0,0
SSALy,2.981478710859155,2.773679416016416,0.26666666666666666,0.7781512503836436,0,0
SUCBZL,2.259429359789531,3.6485954441540636,0.43197278911564624,1.6901960800285136,2,0
SUCBZS,1.9534375148030951,0.5642714304385625,0,0.3010299956639812,0,0
SUCDi,3.0350029174397264,4.196664339564585,0.14106583072100312,1.414973347970818,0,0
SUCOAS,2.673147271434793,4.550865419787459,0.3985276561878233,2.0043213737826426,0,0
SULRi,3.535254773265975,4.091093036167675,0,1.0413926851582251,0,1
T2DECAI,2.292581800376398,2.647969458362972,0.16666666666666666,0.6020599913279624,0,0
TAGURr,2.8211203237768236,3.3439990690571615,0.2,0.6020599913279624,1,0
TALA,2.3678292802836913,4.203679851587501,0.3372717508055854,1.6434526764861874,0,0
TARTD,0,0,0.42857142857142855,0.8450980400142568,0,0
TAUDO,2.8216574897445432,3.4321192844808555,0.5547619047619048,1.3222192947339193,0,0
TDP,0,0,0,0.3010299956639812,0,0
TDPADGAT,2.2508152927757177,3.7937449349095322,0.7045765027322405,1.7403626894942439,0,0
TDPAGTA,2.5088221915177225,3.83083298874556,0.5015255530129672,1.7160033436347992,0,0
TDPDRE,3.0899802234939004,3.0899802234939004,0,0.3010299956639812,1,0
TDPDRR,3.4684258911776373,3.0704858825056,0,0.3010299956639812,0,0
TDPGDH,3.6347672097585595,3.82724888500241,0,0.47712125471966244,2,0
TDSK,2.9672583889963797,2.490137134276717,0,0.3010299956639812,0,1
TGBPA,2.9720676587156056,4.22420160134252,0.42637540453074435,1.5563025007672873,0,0
ThDPAT,0,0,0,0,0,0
THDPS,2.4544500585414846,3.6356456556741956,0.5421428571428571,1.5797835966168101,0,1
THFAT,3.0622058088197126,3.0622058088197126,0.6,0.6020599913279624,1,0
THIORDXi,3.4344246766528808,3.2583334175971994,0.06923076923076923,1.0791812460476249,0,0
THRA2i,1.1882107189848272,2.010918166166189,0.23636363636363636,1.0413926851582251,0,0
THRAi,2.4000307158426497,3.2227381630240113,0.21818181818181817,1.0413926851582251,0,0
THRD,2.4599199820139575,2.6735435054146257,0.3333333333333333,0.6020599913279624,0,0
THRD_L,2.5781913612406666,1.7105360297446452,0,0.47712125471966244,0,1
THRS,2.834075877245269,3.756864224060549,0,0.6989700043360189,4,1
THRTRS,0,0,0,0,0,0
THZPSN3,3.717647164509285,3.97671265862973,0,0.7781512503836436,0,1
TKT1,3.1263005906259176,4.850457420201032,0.2711864406779661,1.6020599913279623,0,0
TKT2,2.758229077916332,4.463835144625925,0.30639097744360905,1.6720978579357175,0,0
TMAOR1,2.3947569962590167,3.4705710380502155,0,1.2787536009528289,0,0
TMAOR2,2.4386399136928603,2.9791481472769155,0,0.9542425094393249,0,0
TMDK1,2.713859464413517,2.7808062540441303,0.4,0.6020599913279624,0,0
TMDPP,2.9199812388809208,3.741131647160002,0.6721311475409836,1.0791812460476249,0,0
TMDS,3.415827239048199,3.8732044355721045,0.16071428571428573,0.9030899869919435,0,1
TMK,0,0,0,0,0,0
TMPK,2.4913616938342726,3.3664229572259727,0,0.6989700043360189,2,1
TMPPP,3.6384892569546374,3.5415792439465807,0,0.6020599913279624,0,1
TPI,2.9238137737384093,4.163018348072115,0.45197255574614065,1.5440680443502757,0,0
TPRDCOAS,2.3999638639730705,2.5134007503544002,0.3,0.6989700043360189,0,0
TRDR,2.8176948395492247,4.273652341181833,0,1.255272505103306,2,0
TRE6PH,2.5084748617315604,3.1755841400874476,0.4318181818181818,1,0,0
TRE6PP,3.363235804483694,3.0622058088197126,0,0.3010299956639812,1,0
TRE6PS,2.763523425392921,3.900809701215878,0.1814814814814815,1.2304489213782739,3,0
TREH,3.421354642744416,3.041392685158225,0.3333333333333333,0.6020599913279624,0,0
TRPAS2,2.136748591145707,3.638533937670544,0.2808988764044944,1.7323937598229686,0,0
TRPS1,3.125546148501901,4.146255982423073,0.2868421052631579,1.3010299956639813,0,0
TRPS2,1.7714246780122536,2.2417916055824847,0.25925925925925924,1.0413926851582251,0,0
TRPS3,2.5400651407920263,3.2166935991697545,0.5512820512820513,1.1139433523068367,0,0
TRPTRS,0,0,0.3333333333333333,0.6020599913279624,0,0
TRSARr,2.952867974482069,3.584891189187475,0.2,0.9542425094393249,0,0
TYRL,3.0868697236092055,3.764324585807429,0.02857142857142857,0.9542425094393249,0,1
TYRTA,1.9010032911862016,3.993663206361924,0.4883920894239037,1.8388490907372552,1,1
TYRTRS,0,0,0,0,0,0
U23GAAT,2.672812166340196,3.657837280095793,0.1962962962962963,1.2304489213782739,3,1
UAAGDS,3.5077354789102557,3.4108254659021995,0.08333333333333333,0.6020599913279624,0,1
UACMAMO,1.2052494877968947,0.661181443446619,0,0.3010299956639812,0,0
UAG2E,2.2718579749865015,3.0622058088197126,0.275,0.8450980400142568,1,0
UAGAAT,2.550878828592189,4.5699263299040975,0.1517346549752192,1.863322860120456,1,1
UAGCVT,3.3918625558644653,3.6928925515284465,0.17857142857142858,0.9030899869919435,1,1
UAGDP,3.2310751482857563,3.7958465677594404,0.21428571428571427,0.8450980400142568,0,1
UAGPT3,2.978242775014007,4.059925855317818,0.13333333333333333,1,2,1
UAMAGS,3.521249228073907,3.396310491465607,0,0.47712125471966244,0,1
UAMAS,2.4910693879986625,2.9681906427183247,0.25,0.9542425094393249,0,1
UAPGR,3.3370009745246922,3.688109834531991,0,0.6020599913279624,0,1
UDCPDP,3.252977163900914,3.717509291312556,0,0.7781512503836436,0,1
UDCPDPS,3.4256069873198802,3.249515728264199,0.25,0.6020599913279624,0,1
UDPG4E,0.7599076072040869,1.9725477467776167,0.25384615384615383,1.0791812460476249,0,0
UDPGALM,1.6518341693540821,1.2838573840594878,0.3333333333333333,0.47712125471966244,0,0
UDPGD,2.8397655223271103,3.1407955179910916,0.4166666666666667,0.6020599913279624,1,0
UDPGDC,4.65497615249553,3.123497235453275,0,0.3010299956639812,0,0
UDPKAAT,2.016851472955892,3.733567109738512,0.5031000885739593,1.8325089127062364,0,0
UGLT,2.156360822084272,3.916264423218959,0.2136627906976744,1.4313637641589874,0,0
UGLYCH,3.084493182682946,3.342619902163463,0,0.6989700043360189,0,0
UGMDDS,3.779123684901486,3.779123684901486,0.05,0.6989700043360189,0,1
UHGADA,1.8048086561297656,1.5419351380745911,0.25,0.6020599913279624,0,1
ULA4NFT,2.9939293011449357,3.677067189634846,0.5,1.0791812460476249,0,0
UM3PL,2.884022954894932,2.884022954894932,0,0.6989700043360189,0,0
UM4PCP,3.1115141315114716,3.4803144706389784,0.23333333333333334,0.7781512503836436,0,0
UM4PL,3.6640972495369484,3.488005990481267,0,0.6020599913279624,1,0
UMPK,3.3909740104471124,4.179722331608208,0.12727272727272726,1.380211241711606,0,1
UPLA4FNF,2.375303420060676,2.5283920392829513,0.15,0.6989700043360189,0,0
UPLA4FNT,3.399933815788278,3.8545545238011525,0.14285714285714285,0.8450980400142568,1,0
UPP3MT,2.9908477023099653,3.437092390556558,0.05,0.6989700043360189,1,1
UPP3S,3.6871944167262183,3.8913143993821433,0,0.47712125471966244,2,1
UPPDC1,3.6839789929906277,3.7979223452974646,0,0.47712125471966244,1,1
UPPRT,3.4623647390192187,3.584828856499663,0.2222222222222222,1,0,0
URACPAH,3.0121808365043683,3.665393350279712,0,0.47712125471966244,4,0
URDGLYCD,3.370618297035111,3.06958830137113,0,0.3010299956639812,1,0
URIC,3.015876478007413,3.938793056701166,0.08333333333333333,0.9542425094393249,5,0
URIH,2.705699456949904,3.4186064266356087,0.32857142857142857,0.9542425094393249,0,0
URIK2,3.3526177108151076,4.2326847710323365,0.22058823529411764,1.1760912590556813,0,0
USHD,2.341055582735829,2.383131389516462,0.25,0.6020599913279624,0,1
VALTA,1.6487685994785148,3.6178798556242544,0.4526627218934911,1.8573324964312685,0,0
VALTRS,0,0,1,0.3010299956639812,0,0
VPAMTr,2.342716993728341,4.2434659836324355,0.22471350274040858,1.806179973983887,0,0
WCOS,2.3846122368129983,2.4357647592603793,0.5,0.47712125471966244,0,0
X5PL3E,4.297454099619072,3.82033284489941,0,0.47712125471966244,0,0
XAND,4.196757334805551,3.9414848297022447,0.2,0.6989700043360189,6,0
XPPT,3.6047137652336625,3.924927077269983,0.1388888888888889,0.9542425094393249,0,0
XTSNH,2.392707240715078,2.8313214985140034,0.25,0.7781512503836436,0,0
XYLI1,0,0,0,0,1,0
XYLI2,3.0736351053328708,3.473845036928088,0.18253968253968253,1.3010299956639813,0,0
XYLK,2.9734193134142672,3.042181594515766,0.6,0.6989700043360189,0,0
XYLK2,3.218666771495872,3.0425755124401905,0,0.3010299956639812,0,0
